Record Date,Country,Currency,Country - Currency Description,Exchange Rate,Effective Date,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2019-09-30,KYRGYZSTAN,SOM,KYRGYZSTAN-SOM,69.8,null,95,2019,4,2019,3,09,30
2019-09-30,LAOS,KIP,LAOS-KIP,8810.0,null,96,2019,4,2019,3,09,30
2019-09-30,LATVIA,EURO,LATVIA-EURO,0.917,null,97,2019,4,2019,3,09,30
2019-09-30,LEBANON,POUND,LEBANON-POUND,1500.0,null,98,2019,4,2019,3,09,30
2019-09-30,LESOTHO,SOUTH AFRICAN RAND,LESOTHO-SOUTH AFRICAN RAND,15.195,null,99,2019,4,2019,3,09,30
2019-09-30,LIBERIA,DOLLAR,LIBERIA-DOLLAR,208.44,null,100,2019,4,2019,3,09,30
2019-09-30,LIBYA,DINAR,LIBYA-DINAR,1.413,null,101,2019,4,2019,3,09,30
2019-09-30,LITHUANIA,EURO,LITHUANIA-EURO,0.917,null,102,2019,4,2019,3,09,30
2019-09-30,LUXEMBOURG,EURO,LUXEMBOURG-EURO,0.917,null,103,2019,4,2019,3,09,30
2019-09-30,MADAGASCAR,Ariary,MADAGASCAR-Ariary,3734.6,null,104,2019,4,2019,3,09,30
2019-09-30,MALAWI,KWACHA,MALAWI-KWACHA,760.0,null,105,2019,4,2019,3,09,30
2019-09-30,MALAYSIA,RINGGIT,MALAYSIA-RINGGIT,4.185,null,106,2019,4,2019,3,09,30
2019-09-30,MALDIVES,RUFIYAA,MALDIVES-RUFIYAA,15.42,null,107,2019,4,2019,3,09,30
2019-09-30,MALI,CFA FRANC,MALI-CFA FRANC,596.0,null,108,2019,4,2019,3,09,30
2019-09-30,MALTA,EURO,MALTA-EURO,0.917,null,109,2019,4,2019,3,09,30
2019-09-30,MARSHALLS ISLANDS,DOLLAR,MARSHALLS ISLANDS-DOLLAR,1.0,null,110,2019,4,2019,3,09,30
2019-09-30,MAURITANIA,OUGUIYA,MAURITANIA-OUGUIYA,36.0,null,111,2019,4,2019,3,09,30
2019-09-30,MAURITIUS,RUPEE,MAURITIUS-RUPEE,36.1,null,112,2019,4,2019,3,09,30
2019-09-30,MEXICO,PESO,MEXICO-PESO,19.725,null,113,2019,4,2019,3,09,30
2019-09-30,MICRONESIA,DOLLAR,MICRONESIA-DOLLAR,1.0,null,114,2019,4,2019,3,09,30
2019-09-30,MOLDOVA,LEU,MOLDOVA-LEU,17.66,null,115,2019,4,2019,3,09,30
2019-09-30,MONGOLIA,TUGRIK,MONGOLIA-TUGRIK,2667.6399,null,116,2019,4,2019,3,09,30
2019-09-30,MONTENEGRO,EURO,MONTENEGRO-EURO,0.917,null,117,2019,4,2019,3,09,30
2019-09-30,MOROCCO,DIRHAM,MOROCCO-DIRHAM,9.74,null,118,2019,4,2019,3,09,30
2019-09-30,MOZAMBIQUE,METICAL,MOZAMBIQUE-METICAL,61.3,null,119,2019,4,2019,3,09,30
2019-09-30,NAMIBIA,DOLLAR,NAMIBIA-DOLLAR,15.195,null,120,2019,4,2019,3,09,30
2019-09-30,NEPAL,RUPEE,NEPAL-RUPEE,113.15,null,121,2019,4,2019,3,09,30
2019-09-30,NETHERLANDS,EURO,NETHERLANDS-EURO,0.917,null,123,2019,4,2019,3,09,30
2019-09-30,NETHERLANDS ANTILLES,GUILDER,NETHERLANDS ANTILLES-GUILDER,1.78,null,122,2019,4,2019,3,09,30
2019-09-30,NEW ZEALAND,DOLLAR,NEW ZEALAND-DOLLAR,1.595,null,124,2019,4,2019,3,09,30
2019-09-30,NICARAGUA,CORDOBA,NICARAGUA-CORDOBA,33.45,null,125,2019,4,2019,3,09,30
2019-09-30,NIGER,CFA FRANC,NIGER-CFA FRANC,596.0,null,126,2019,4,2019,3,09,30
2019-09-30,NIGERIA,NAIRA,NIGERIA-NAIRA,361.0,null,127,2019,4,2019,3,09,30
2019-09-30,NORWAY,KRONE,NORWAY-KRONE,9.088,null,128,2019,4,2019,3,09,30
2019-09-30,OMAN,RIAL,OMAN-RIAL,0.385,null,129,2019,4,2019,3,09,30
2019-09-30,PAKISTAN,RUPEE,PAKISTAN-RUPEE,156.0,null,130,2019,4,2019,3,09,30
2019-09-30,PALAU,DOLLAR,PALAU-DOLLAR,1.0,null,131,2019,4,2019,3,09,30
2019-09-30,PANAMA,BALBOA,PANAMA-BALBOA,1.0,null,132,2019,4,2019,3,09,30
2019-09-30,PAPUA NEW GUINEA,KINA,PAPUA NEW GUINEA-KINA,3.317,null,133,2019,4,2019,3,09,30
2019-09-30,PARAGUAY,GUARANI,PARAGUAY-GUARANI,6378.6099,null,134,2019,4,2019,3,09,30
2019-09-30,PERU,SOL,PERU-SOL,3.38,null,135,2019,4,2019,3,09,30
2019-09-30,PHILIPPINES,PESO,PHILIPPINES-PESO,51.901,null,136,2019,4,2019,3,09,30
2019-09-30,POLAND,ZLOTY,POLAND-ZLOTY,4.015,null,137,2019,4,2019,3,09,30
2019-09-30,PORTUGAL,EURO,PORTUGAL-EURO,0.917,null,138,2019,4,2019,3,09,30
2019-09-30,QATAR,RIYAL,QATAR-RIYAL,3.642,null,139,2019,4,2019,3,09,30
2019-09-30,ROMANIA,NEW LEU,ROMANIA-NEW LEU,4.357,null,140,2019,4,2019,3,09,30
2019-09-30,RUSSIA,RUBLE,RUSSIA-RUBLE,64.965,null,141,2019,4,2019,3,09,30
2019-09-30,RWANDA,FRANC,RWANDA-FRANC,910.0,null,142,2019,4,2019,3,09,30
2019-09-30,Rep. of N Macedonia,Dinar,Rep. of N Macedonia-Dinar,56.24,null,143,2019,4,2019,3,09,30
2019-09-30,Republic of Palau,Dollar,Republic of Palau-Dollar,1.0,null,144,2019,4,2019,3,09,30
2019-09-30,SAO TOME & PRINCIPE,NEW DOBRAS,SAO TOME & PRINCIPE-NEW DOBRAS,22.31,null,145,2019,4,2019,3,09,30
2019-09-30,SAUDI ARABIA,RIYAL,SAUDI ARABIA-RIYAL,3.75,null,146,2019,4,2019,3,09,30
2019-09-30,SENEGAL,CFA FRANC,SENEGAL-CFA FRANC,596.0,null,147,2019,4,2019,3,09,30
2019-09-30,SERBIA,DINAR,SERBIA-DINAR,107.43,null,148,2019,4,2019,3,09,30
2019-09-30,SEYCHELLES,RUPEE,SEYCHELLES-RUPEE,13.62,null,149,2019,4,2019,3,09,30
2019-09-30,SIERRA LEONE,LEONE,SIERRA LEONE-LEONE,9348.0,null,150,2019,4,2019,3,09,30
2019-09-30,SINGAPORE,DOLLAR,SINGAPORE-DOLLAR,1.383,null,151,2019,4,2019,3,09,30
2019-09-30,SLOVAK REPUBLIC,EURO,SLOVAK REPUBLIC-EURO,0.917,null,152,2019,4,2019,3,09,30
2019-09-30,SLOVENIA,EURO,SLOVENIA-EURO,0.917,null,153,2019,4,2019,3,09,30
2019-09-30,SOLOMON ISLANDS,DOLLAR,SOLOMON ISLANDS-DOLLAR,7.752,null,154,2019,4,2019,3,09,30
2019-09-30,SOMALI,SHILLING,SOMALI-SHILLING,575.0,null,155,2019,4,2019,3,09,30
2019-09-30,SOUTH AFRICA,RAND,SOUTH AFRICA-RAND,15.195,null,156,2019,4,2019,3,09,30
2019-09-30,SOUTH SUDANESE,POUND,SOUTH SUDANESE-POUND,159.82,null,157,2019,4,2019,3,09,30
2019-09-30,SPAIN,EURO,SPAIN-EURO,0.917,null,158,2019,4,2019,3,09,30
2019-09-30,SRI LANKA,RUPEE,SRI LANKA-RUPEE,182.0,null,159,2019,4,2019,3,09,30
2019-09-30,ST LUCIA,EC DOLLAR,ST LUCIA-EC DOLLAR,2.7,null,160,2019,4,2019,3,09,30
2019-09-30,SUDAN,SUDANESE POUND,SUDAN-SUDANESE POUND,45.0,null,161,2019,4,2019,3,09,30
2019-09-30,SURINAME,GUILDER,SURINAME-GUILDER,7.52,null,162,2019,4,2019,3,09,30
2019-09-30,SWAZILAND,LILANGENI,SWAZILAND-LILANGENI,15.195,null,163,2019,4,2019,3,09,30
2019-09-30,SWEDEN,KRONA,SWEDEN-KRONA,9.818,null,164,2019,4,2019,3,09,30
2019-09-30,SWITZERLAND,FRANC,SWITZERLAND-FRANC,0.997,null,165,2019,4,2019,3,09,30
2019-09-30,SYRIA,POUND,SYRIA-POUND,435.0,null,166,2019,4,2019,3,09,30
2019-09-30,TAIWAN,DOLLAR,TAIWAN-DOLLAR,31.052,null,167,2019,4,2019,3,09,30
2019-09-30,TAJIKISTAN,SOMONI,TAJIKISTAN-SOMONI,9.65,null,168,2019,4,2019,3,09,30
2019-09-30,TANZANIA,SHILLING,TANZANIA-SHILLING,2293.0,null,169,2019,4,2019,3,09,30
2019-09-30,THAILAND,BAHT,THAILAND-BAHT,30.6,null,170,2019,4,2019,3,09,30
2019-09-30,TIMOR,LESTE DILI,TIMOR-LESTE DILI,1.0,null,171,2019,4,2019,3,09,30
2019-09-30,TOGO,CFA FRANC,TOGO-CFA FRANC,596.0,null,172,2019,4,2019,3,09,30
2019-09-30,TONGA,PA'ANGA,TONGA-PA'ANGA,2.222,null,173,2019,4,2019,3,09,30
2019-09-30,TRINIDAD & TOBAGO,DOLLAR,TRINIDAD & TOBAGO-DOLLAR,6.711,null,174,2019,4,2019,3,09,30
2019-09-30,TUNISIA,DINAR,TUNISIA-DINAR,2.857,null,175,2019,4,2019,3,09,30
2019-09-30,TURKEY,New LIRA,TURKEY-New LIRA,5.647,null,176,2019,4,2019,3,09,30
2019-09-30,TURKMENISTAN,NEW MANAT,TURKMENISTAN-NEW MANAT,3.491,null,177,2019,4,2019,3,09,30
2019-09-30,UGANDA,SHILLING,UGANDA-SHILLING,3678.0,null,178,2019,4,2019,3,09,30
2019-09-30,UKRAINE,HRYVNIA,UKRAINE-HRYVNIA,24.31,null,179,2019,4,2019,3,09,30
2019-09-30,UNITED ARAB EMIRATES,DIRHAM,UNITED ARAB EMIRATES-DIRHAM,3.673,null,180,2019,4,2019,3,09,30
2019-09-30,UNITED KINGDOM,POUND STERLING,UNITED KINGDOM-POUND STERLING,0.812,null,181,2019,4,2019,3,09,30
2019-09-30,URUGUAY,PESO,URUGUAY-PESO,36.84,null,182,2019,4,2019,3,09,30
2019-09-30,UZBEKISTAN,SOM,UZBEKISTAN-SOM,9400.0,null,183,2019,4,2019,3,09,30
2019-09-30,VANUATU,VATU,VANUATU-VATU,115.34,null,184,2019,4,2019,3,09,30
2019-09-30,VENEZUELA,BOLIVAR-FUERTE,VENEZUELA-BOLIVAR-FUERTE,248832.0,null,185,2019,4,2019,3,09,30
2019-09-30,VENEZUELA,BOLIVAR-SOBERANO,VENEZUELA-BOLIVAR-SOBERANO,21028.08,null,186,2019,4,2019,3,09,30
2019-09-30,VIETNAM,DONG,VIETNAM-DONG,23200.0,null,187,2019,4,2019,3,09,30
2019-09-30,WESTERN SAMOA,TALA,WESTERN SAMOA-TALA,2.543,null,188,2019,4,2019,3,09,30
2019-09-30,YEMEN,RIAL,YEMEN-RIAL,480.0,null,189,2019,4,2019,3,09,30
2019-09-30,ZAMBIA,NEW KWACHA,ZAMBIA-NEW KWACHA,13.115,null,190,2019,4,2019,3,09,30
2019-09-30,ZIMBABWE,DOLLAR,ZIMBABWE-DOLLAR,0.0,null,191,2019,4,2019,3,09,30
2019-09-30,ZIMBABWE,RTGS,ZIMBABWE-RTGS,14.67,null,192,2019,4,2019,3,09,30
2019-06-30,AFGHANISTAN,AFGHANI,AFGHANISTAN-AFGHANI,79.912,null,1,2019,3,2019,2,06,30
2019-06-30,ALBANIA,LEK,ALBANIA-LEK,107.6,null,2,2019,3,2019,2,06,30
2019-06-30,ALGERIA,DINAR,ALGERIA-DINAR,118.571,null,3,2019,3,2019,2,06,30
2019-06-30,ANGOLA,KWANZA,ANGOLA-KWANZA,340.0,null,4,2019,3,2019,2,06,30
2019-06-30,ANTIGUA,BARBUDA-E. CARIBBEAN DOLLAR,ANTIGUA-BARBUDA-E. CARIBBEAN DOLLAR,2.7,null,5,2019,3,2019,2,06,30
2019-06-30,ARGENTINA,PESO,ARGENTINA-PESO,42.69,null,6,2019,3,2019,2,06,30
2019-06-30,ARMENIA,DRAM,ARMENIA-DRAM,480.0,null,7,2019,3,2019,2,06,30
2019-06-30,AUSTRALIA,DOLLAR,AUSTRALIA-DOLLAR,1.427,null,8,2019,3,2019,2,06,30
2019-06-30,AUSTRIA,EURO,AUSTRIA-EURO,0.879,null,9,2019,3,2019,2,06,30
2019-06-30,AZERBAIJAN,NEW MANAT,AZERBAIJAN-NEW MANAT,1.7,null,10,2019,3,2019,2,06,30
2019-06-30,BAHAMAS,DOLLAR,BAHAMAS-DOLLAR,1.0,null,11,2019,3,2019,2,06,30
2019-06-30,BAHRAIN,DINAR,BAHRAIN-DINAR,0.377,null,12,2019,3,2019,2,06,30
2019-06-30,BANGLADESH,TAKA,BANGLADESH-TAKA,84.0,null,13,2019,3,2019,2,06,30
2019-06-30,BARBADOS,DOLLAR,BARBADOS-DOLLAR,2.02,null,14,2019,3,2019,2,06,30
2019-06-30,BELARUS,NEW RUBLE,BELARUS-NEW RUBLE,2.02,null,15,2019,3,2019,2,06,30
2019-06-30,BELGIUM,EURO,BELGIUM-EURO,0.879,null,16,2019,3,2019,2,06,30
2019-06-30,BELIZE,DOLLAR,BELIZE-DOLLAR,2.0,null,17,2019,3,2019,2,06,30
2019-06-30,BENIN,CFA FRANC,BENIN-CFA FRANC,573.5,null,18,2019,3,2019,2,06,30
2019-06-30,BERMUDA,DOLLAR,BERMUDA-DOLLAR,1.0,null,19,2019,3,2019,2,06,30
2019-06-30,BOLIVIA,BOLIVIANO,BOLIVIA-BOLIVIANO,6.86,null,20,2019,3,2019,2,06,30
2019-06-30,BOSNIA,MARKA,BOSNIA-MARKA,1.72,null,21,2019,3,2019,2,06,30
2019-06-30,BOTSWANA,PULA,BOTSWANA-PULA,10.582,null,22,2019,3,2019,2,06,30
2019-06-30,BRAZIL,REAL,BRAZIL-REAL,3.819,null,23,2019,3,2019,2,06,30
2019-06-30,BRUNEI,DOLLAR,BRUNEI-DOLLAR,1.353,null,24,2019,3,2019,2,06,30
2019-06-30,BULGARIA,LEV,BULGARIA-LEV,1.72,null,25,2019,3,2019,2,06,30
2019-06-30,BURKINA FASO,CFA FRANC,BURKINA FASO-CFA FRANC,573.5,null,26,2019,3,2019,2,06,30
2019-06-30,BURMA,KYAT,BURMA-KYAT,1508.0,null,27,2019,3,2019,2,06,30
2019-06-30,BURUNDI,FRANC,BURUNDI-FRANC,1810.0,null,28,2019,3,2019,2,06,30
2019-06-30,CAMBODIA (KHMER),RIEL,CAMBODIA (KHMER)-RIEL,4051.0,null,29,2019,3,2019,2,06,30
2019-06-30,CAMEROON,CFA FRANC,CAMEROON-CFA FRANC,576.1,null,30,2019,3,2019,2,06,30
2019-06-30,CANADA,DOLLAR,CANADA-DOLLAR,1.309,null,31,2019,3,2019,2,06,30
2019-06-30,CAPE VERDE,ESCUDO,CAPE VERDE-ESCUDO,97.045,null,32,2019,3,2019,2,06,30
2019-06-30,CAYMAN ISLANDS,DOLLAR,CAYMAN ISLANDS-DOLLAR,0.82,null,33,2019,3,2019,2,06,30
2019-06-30,CENTRAL AFRICAN REPUBLIC,CFA FRANC,CENTRAL AFRICAN REPUBLIC-CFA FRANC,576.1,null,34,2019,3,2019,2,06,30
2019-06-30,CHAD,CFA FRANC,CHAD-CFA FRANC,576.1,null,35,2019,3,2019,2,06,30
2019-06-30,CHILE,PESO,CHILE-PESO,678.8,null,36,2019,3,2019,2,06,30
2019-06-30,CHINA,RENMINBI,CHINA-RENMINBI,6.869,null,37,2019,3,2019,2,06,30
2019-06-30,COLOMBIA,PESO,COLOMBIA-PESO,3196.15,null,38,2019,3,2019,2,06,30
2019-06-30,COMOROS,FRANC,COMOROS-FRANC,433.02,null,39,2019,3,2019,2,06,30
2019-06-30,CONGO,CFA FRANC,CONGO-CFA FRANC,576.1,null,40,2019,3,2019,2,06,30
2019-06-30,COSTA RICA,COLON,COSTA RICA-COLON,581.3,null,41,2019,3,2019,2,06,30
2019-06-30,COTE D'IVOIRE,CFA FRANC,COTE D'IVOIRE-CFA FRANC,573.5,null,42,2019,3,2019,2,06,30
2019-06-30,CROATIA,KUNA,CROATIA-KUNA,6.35,null,43,2019,3,2019,2,06,30
2019-06-30,CUBA,PESO,CUBA-PESO,1.0,null,44,2019,3,2019,2,06,30
2019-06-30,CYPRUS,EURO,CYPRUS-EURO,0.829,null,45,2019,3,2019,2,06,30
2019-06-30,CZECH REPUBLIC,KORUNA,CZECH REPUBLIC-KORUNA,21.829,null,46,2019,3,2019,2,06,30
2019-06-30,DEMOCRATIC REPUBLIC OF CONGO,FRANC,DEMOCRATIC REPUBLIC OF CONGO-FRANC,1650.0,null,47,2019,3,2019,2,06,30
2019-06-30,DENMARK,KRONE,DENMARK-KRONE,6.562,null,48,2019,3,2019,2,06,30
2019-06-30,DJIBOUTI,FRANC,DJIBOUTI-FRANC,177.0,null,49,2019,3,2019,2,06,30
2019-06-30,DOMINICAN REPUBLIC,PESO,DOMINICAN REPUBLIC-PESO,50.45,null,50,2019,3,2019,2,06,30
2019-06-30,ECUADOR,DOLARES,ECUADOR-DOLARES,1.0,null,51,2019,3,2019,2,06,30
2019-06-30,EGYPT,POUND,EGYPT-POUND,16.66,null,52,2019,3,2019,2,06,30
2019-06-30,EL SALVADOR,DOLARES,EL SALVADOR-DOLARES,1.0,null,53,2019,3,2019,2,06,30
2019-06-30,EQUATORIAL GUINEA,CFA FRANC,EQUATORIAL GUINEA-CFA FRANC,576.1,null,54,2019,3,2019,2,06,30
2019-06-30,ERITREA,NAKFA,ERITREA-NAKFA,15.0,null,55,2019,3,2019,2,06,30
2019-06-30,ESTONIA,EURO,ESTONIA-EURO,0.879,null,56,2019,3,2019,2,06,30
2019-06-30,ETHIOPIA,BIRR,ETHIOPIA-BIRR,28.9,null,57,2019,3,2019,2,06,30
2019-06-30,EURO ZONE,EURO,EURO ZONE-EURO,0.879,null,58,2019,3,2019,2,06,30
2019-06-30,FIJI,DOLLAR,FIJI-DOLLAR,2.105,null,59,2019,3,2019,2,06,30
2019-06-30,FINLAND,EURO,FINLAND-EURO,0.879,null,60,2019,3,2019,2,06,30
2019-06-30,FRANCE,EURO,FRANCE-EURO,0.879,null,61,2019,3,2019,2,06,30
2019-06-30,GABON,CFA FRANC,GABON-CFA FRANC,576.1,null,62,2019,3,2019,2,06,30
2019-06-30,GAMBIA,DALASI,GAMBIA-DALASI,50.0,null,63,2019,3,2019,2,06,30
2019-06-30,GEORGIA,LARI,GEORGIA-LARI,2.88,null,64,2019,3,2019,2,06,30
2019-06-30,GERMANY,EURO,GERMANY EURO,0.879,null,65,2019,3,2019,2,06,30
2019-06-30,GHANA,CEDI,GHANA-CEDI,5.41,null,66,2019,3,2019,2,06,30
2019-06-30,GREECE,EURO,GREECE-EURO,0.879,null,67,2019,3,2019,2,06,30
2019-06-30,GRENADA,EAST CARIBBEAN DOLLAR,GRENADA-EAST CARIBBEAN DOLLAR,2.7,null,68,2019,3,2019,2,06,30
2019-06-30,GUATEMALA,QUETZAL,GUATEMALA-QUETZAL,7.69,null,69,2019,3,2019,2,06,30
2019-06-30,GUINEA,FRANC,GUINEA-FRANC,9154.0,null,71,2019,3,2019,2,06,30
2019-06-30,GUINEA BISSAU,CFA FRANC,GUINEA BISSAU-CFA FRANC,573.5,null,70,2019,3,2019,2,06,30
2019-06-30,GUYANA,DOLLAR,GUYANA-DOLLAR,215.0,null,72,2019,3,2019,2,06,30
2019-06-30,HAITI,GOURDE,HAITI-GOURDE,93.157,null,73,2019,3,2019,2,06,30
2019-06-30,HONDURAS,LEMPIRA,HONDURAS-LEMPIRA,25.0,null,74,2019,3,2019,2,06,30
2019-06-30,HONG KONG,DOLLAR,HONG KONG-DOLLAR,7.809,null,75,2019,3,2019,2,06,30
2019-06-30,HUNGARY,FORINT,HUNGARY-FORINT,284.2,null,76,2019,3,2019,2,06,30
2019-06-30,ICELAND,KRONA,ICELAND-KRONA,124.52,null,77,2019,3,2019,2,06,30
2019-06-30,INDIA,RUPEE,INDIA-RUPEE,68.6,null,78,2019,3,2019,2,06,30
2019-06-30,INDONESIA,RUPIAH,INDONESIA-RUPIAH,14115.0,null,79,2019,3,2019,2,06,30
2019-06-30,IRAN,RIAL,IRAN-RIAL,42000.0,null,80,2019,3,2019,2,06,30
2019-06-30,IRAQ,DINAR,IRAQ-DINAR,1138.0,null,81,2019,3,2019,2,06,30
2019-06-30,IRELAND,EURO,IRELAND-EURO,0.879,null,82,2019,3,2019,2,06,30
2019-06-30,ISRAEL,SHEKEL,ISRAEL-SHEKEL,3.567,null,83,2019,3,2019,2,06,30
2019-06-30,ITALY,EURO,ITALY-EURO,0.879,null,84,2019,3,2019,2,06,30
2019-06-30,JAMAICA,DOLLAR,JAMAICA-DOLLAR,132.0,null,85,2019,3,2019,2,06,30
2019-06-30,JAPAN,YEN,JAPAN-YEN,107.73,null,86,2019,3,2019,2,06,30
2019-06-30,JERUSALEM,SHEKEL,JERUSALEM-SHEKEL,3.567,null,87,2019,3,2019,2,06,30
2019-06-30,JORDAN,DINAR,JORDAN-DINAR,0.708,null,88,2019,3,2019,2,06,30
2019-06-30,KAZAKHSTAN,TENGE,KAZAKHSTAN-TENGE,379.85,null,89,2019,3,2019,2,06,30
2019-06-30,KENYA,SHILLING,KENYA-SHILLING,102.24,null,90,2019,3,2019,2,06,30
2019-06-30,KOREA,WON,KOREA-WON,1154.45,null,91,2019,3,2019,2,06,30
2019-06-30,KOSOVO,EURO,KOSOVO-EURO,0.879,null,92,2019,3,2019,2,06,30
2019-06-30,KUWAIT,DINAR,KUWAIT-DINAR,0.303,null,93,2019,3,2019,2,06,30
2019-06-30,KYRGYZSTAN,SOM,KYRGYZSTAN-SOM,69.6,null,94,2019,3,2019,2,06,30
2019-06-30,LAOS,KIP,LAOS-KIP,8645.0,null,95,2019,3,2019,2,06,30
2019-06-30,LATVIA,EURO,LATVIA-EURO,0.879,null,96,2019,3,2019,2,06,30
2019-06-30,LEBANON,POUND,LEBANON-POUND,1500.0,null,97,2019,3,2019,2,06,30
2019-06-30,LESOTHO,SOUTH AFRICAN RAND,LESOTHO-SOUTH AFRICAN RAND,14.168,null,98,2019,3,2019,2,06,30
2019-06-30,LIBERIA,DOLLAR,LIBERIA-DOLLAR,195.3,null,99,2019,3,2019,2,06,30
2019-06-30,LIBYA,DINAR,LIBYA-DINAR,1.388,null,100,2019,3,2019,2,06,30
2019-06-30,LITHUANIA,EURO,LITHUANIA-EURO,0.879,null,101,2019,3,2019,2,06,30
2019-06-30,LUXEMBOURG,EURO,LUXEMBOURG-EURO,0.879,null,102,2019,3,2019,2,06,30
2019-06-30,MACEDONIA FYROM,DENAR(ARIARY),MACEDONIA FYROM-DENAR(ARIARY),53.96,null,103,2019,3,2019,2,06,30
2019-06-30,MADAGASCAR,FRANC,MADAGASCAR-FRANC,3591.4,null,104,2019,3,2019,2,06,30
2019-06-30,MALAWI,KWACHA,MALAWI-KWACHA,789.0,null,105,2019,3,2019,2,06,30
2019-06-30,MALAYSIA,RINGGIT,MALAYSIA-RINGGIT,4.13,null,106,2019,3,2019,2,06,30
2019-06-30,MALDIVES,RUFIYAA,MALDIVES-RUFIYAA,15.42,null,107,2019,3,2019,2,06,30
2019-06-30,MALI,CFA FRANC,MALI-CFA FRANC,573.5,null,108,2019,3,2019,2,06,30
2019-06-30,MALTA,EURO,MALTA-EURO,0.879,null,109,2019,3,2019,2,06,30
2019-06-30,MARSHALLS ISLANDS,DOLLAR,MARSHALLS ISLANDS-DOLLAR,1.0,null,110,2019,3,2019,2,06,30
2019-06-30,MARTINIQUE,EURO,MARTINIQUE-EURO,0.879,null,111,2019,3,2019,2,06,30
2019-06-30,MAURITANIA,OUGUIYA,MAURITANIA-OUGUIYA,36.0,null,112,2019,3,2019,2,06,30
2019-06-30,MAURITIUS,RUPEE,MAURITIUS-RUPEE,35.5,null,113,2019,3,2019,2,06,30
2019-06-30,MEXICO,PESO,MEXICO-PESO,19.175,null,114,2019,3,2019,2,06,30
2019-06-30,MICRONESIA,DOLLAR,MICRONESIA-DOLLAR,1.0,null,115,2019,3,2019,2,06,30
2019-06-30,MOLDOVA,LEU,MOLDOVA-LEU,18.0,null,116,2019,3,2019,2,06,30
2019-06-30,MONGOLIA,TUGRIK,MONGOLIA-TUGRIK,2657.51,null,117,2019,3,2019,2,06,30
2019-06-30,MONTENEGRO,EURO,MONTENEGRO-EURO,0.879,null,118,2019,3,2019,2,06,30
2019-06-30,MOROCCO,DIRHAM,MOROCCO-DIRHAM,9.576,null,119,2019,3,2019,2,06,30
2019-06-30,MOZAMBIQUE,METICAL,MOZAMBIQUE-METICAL,61.5,null,120,2019,3,2019,2,06,30
2019-06-30,NAMIBIA,DOLLAR,NAMIBIA-DOLLAR,14.168,null,121,2019,3,2019,2,06,30
2019-06-30,NEPAL,RUPEE,NEPAL-RUPEE,110.55,null,122,2019,3,2019,2,06,30
2019-06-30,NETHERLANDS,EURO,NETHERLANDS-EURO,0.879,null,124,2019,3,2019,2,06,30
2019-06-30,NETHERLANDS ANTILLES,GUILDER,NETHERLANDS ANTILLES-GUILDER,1.78,null,123,2019,3,2019,2,06,30
2019-06-30,NEW ZEALAND,DOLLAR,NEW ZEALAND-DOLLAR,1.491,null,125,2019,3,2019,2,06,30
2019-06-30,NICARAGUA,CORDOBA,NICARAGUA-CORDOBA,33.05,null,126,2019,3,2019,2,06,30
2019-06-30,NIGER,CFA FRANC,NIGER-CFA FRANC,573.5,null,127,2019,3,2019,2,06,30
2019-06-30,NIGERIA,NAIRA,NIGERIA-NAIRA,361.0,null,128,2019,3,2019,2,06,30
2019-06-30,NORWAY,KRONE,NORWAY-KRONE,8.52,null,129,2019,3,2019,2,06,30
2019-06-30,OMAN,RIAL,OMAN-RIAL,0.385,null,130,2019,3,2019,2,06,30
2019-06-30,PAKISTAN,RUPEE,PAKISTAN-RUPEE,157.5,null,131,2019,3,2019,2,06,30
2019-06-30,PALAU,DOLLAR,PALAU-DOLLAR,1.0,null,132,2019,3,2019,2,06,30
2019-06-30,PANAMA,BALBOA,PANAMA-BALBOA,1.0,null,133,2019,3,2019,2,06,30
2019-06-30,PAPUA NEW GUINEA,KINA,PAPUA NEW GUINEA-KINA,3.3,null,134,2019,3,2019,2,06,30
2019-06-30,PARAGUAY,GUARANI,PARAGUAY-GUARANI,6184.35,null,135,2019,3,2019,2,06,30
2019-06-30,PERU,NUEVO SOL,PERU-NUEVO SOL,3.289,null,136,2019,3,2019,2,06,30
2019-06-30,PHILIPPINES,PESO,PHILIPPINES-PESO,51.346,null,137,2019,3,2019,2,06,30
2019-06-30,POLAND,ZLOTY,POLAND-ZLOTY,3.737,null,138,2019,3,2019,2,06,30
2019-06-30,PORTUGAL,EURO,PORTUGAL-EURO,0.879,null,139,2019,3,2019,2,06,30
2019-06-30,QATAR,RIYAL,QATAR-RIYAL,3.641,null,140,2019,3,2019,2,06,30
2019-06-30,ROMANIA,NEW LEU,ROMANIA-NEW LEU,4.162,null,141,2019,3,2019,2,06,30
2019-06-30,RUSSIA,RUBLE,RUSSIA-RUBLE,62.091,null,142,2019,3,2019,2,06,30
2019-06-30,RWANDA,FRANC,RWANDA-FRANC,910.0,null,143,2019,3,2019,2,06,30
2019-06-30,SAO TOME & PRINCIPE,NEW DOBRAS,SAO TOME & PRINCIPE-NEW DOBRAS,21.563,null,144,2019,3,2019,2,06,30
2019-06-30,SAO TOME & PRINCIPE,DOBRAS,SAO TOME & PRINCIPE-DOBRAS,21.563,null,145,2019,3,2019,2,06,30
